id,regio3,geo_plz,streetPlain,houseNumber,lon,lat
708,Nieder_Eschbach,60437.0,Budapester_Str.,15.0,8.672817,50.2037501
710,Griesheim,65933.0,Auf_der_Beun,17.0,8.604217550000001,50.09308845
711,Gallusviertel,60326.0,Hattersheimerstr.,7.0,8.63743012965713,50.1049823
712,Bockenheim,60487.0,Ditmarstr.,0.0,8.6541793,50.1267816
713,Ostend,60314.0,Ostbahnhofstraße,13.0,8.705362170302184,50.113126
715,Gallusviertel,60326.0,Kriegkstr._,0.0,8.6388791,50.1042531
717,Bockenheim,60486.0,Pfingstbrunnenstraße,40.0,8.639076732943924,50.11768965
718,Sachsenhausen_Nord,60596.0,Vogelweidstrasse_11,60596.0,8.667206560440277,50.09742885
720,Niederrad,60528.0,Goldammerstraße,44653.0,8.6477971,50.0815793
721,Ostend,60314.0,Uhlandstraße,54.0,8.696681997707474,50.1125565
725,Niederrad,60528.0,Lyoner_Straße,60.0,8.631639573354017,50.077634
727,Eschersheim,60433.0,Eschersheimer_Landstraße,0.0,8.661005,50.1530168
728,Bockenheim,60486.0,Ohmstraße,59.0,8.6336874,50.117559
729,Bockenheim,60486.0,Pfingstbrunnenstraße,28.0,8.639315,50.1162369
730,Riedberg,60438.0,Cäsar-von-Hofacker-Straße,11.0,8.62203181660152,50.1804479
731,Sachsenhausen_Nord,60594.0,Stegstr.,76.0,8.684860143929916,50.10084245
732,Kalbach,60437.0,Im_Hain,6.0,8.64237989177185,50.189534050000006
735,Westend_Süd,60325.0,Arndtstraße,22.0,8.659860590933878,50.11569845
736,Bornheim,60385.0,Berger_Straße,111.0,8.701982995150496,50.1234242
738,Westend_Süd,60325.0,Kettenhofweg,92.0,8.65865487755063,50.11641395
739,Gallusviertel,60327.0,Dubliner_Str.,2.0,8.647020182982203,50.10829645
741,Bockenheim,60486.0,Leipziger_Straße,0.0,8.6455341,50.1226603
745,Kalbach,60437.0,An_der_Wellenburg,20.0,8.634754437626148,50.1863276
746,Niederrad,60528.0,Triftstraße,53.0,8.644815217330379,50.08358035
748,Kalbach,60437.0,Im_Brombeerfeld,54.0,8.64457313798411,50.1895339
750,Innenstadt,60313.0,Elefantengasse,4.0,8.686721927802543,50.11772375
751,Höchst,65929.0,Gersthoferstr,0.0,8.5420736,50.100722
752,Bockenheim,60486.0,August-Euler-Str.,5.0,8.623317736216126,50.1130579
754,Sachsenhausen_Süd,60598.0,Mittlerer_Hasenpfad,39.0,8.684683428701902,50.0945223
756,Griesheim,65933.0,Eichenstraße,14.0,8.6055075,50.09533785
759,Sachsenhausen_Nord,60594.0,Schweizer_Straße,0.0,8.6829343,50.0989691
760,Niederrad,60528.0,Sandhöfer_Allee,10.0,8.6594894,50.090619
761,Sachsenhausen_Süd,60528.0,Sandhöfer_Allee,10.0,8.6619913,50.0910119
763,Altstadt,60311.0,Seckbächer_Gasse,5.0,8.6769069,50.1088126
764,Sachsenhausen_Nord,60596.0,Schwanthalerstraße,0.0,8.6789844,50.1001207
765,Bonames,60437.0,Homburger_Landstr.,657.0,8.664012843191616,50.18225505
767,Westend_Süd,60325.0,Bockenheimer_Landstr.,0.0,8.6606429,50.118857
768,Bornheim,60385.0,Am_Rötheneck,4.0,8.711382130718563,50.1322592
769,Sachsenhausen_Süd,60599.0,Hainer_Weg,80.0,8.69366941388715,50.0972193
770,Niederursel,60439.0,Praunheimer_Weg,153.0,8.622230912308805,50.15460275
773,Riedberg,60438.0,Altenhöferallee,70.0,8.63096658873827,50.1776003
775,Riedberg,60438.0,Arthur-von-Weinberg-Straße,11.0,8.624608900000002,50.1774435
776,Griesheim,65933.0,Mainzer_Landstraße_,561.0,8.601828477586043,50.1000133
779,Nordend_West,60322.0,Fichardstraße,37.0,8.678379900000007,50.1219286
781,Westend_Nord,60322.0,Körnerstraße,7.0,8.673919960217354,50.1216305
782,Sossenheim,65936.0,Flurscheideweg,5.0,8.573745550000009,50.12491305
783,Niederrad,60528.0,Bruchfeldstr.,29.0,8.6471996,50.0867334
784,Unterliederbach,65929.0,Wasgaustraße,21.0,8.536033306639194,50.10985925
786,Zeilsheim,65931.0,Saalfelder_Straße,6.0,8.494559644915254,50.0950977
787,Gallusviertel,60326.0,Mainzer_Landstraße_,372.0,8.6292293,50.101657
789,Bahnhofsviertel,60329.0,Münchener_Str._,0.0,8.6656435,50.1067827
791,Ostend,60314.0,Ostbahnhofstraße,13.0,8.705362170302184,50.113126
792,Rödelheim,60489.0,Fuchstanzstraße,34.0,8.609439013440877,50.12824795
796,Bockenheim,60487.0,Ginnheimer_Str.,14.0,8.639080345886997,50.1257855
797,Fechenheim,60386.0,Dieburger_Str.,40.0,8.765395048544956,50.11529365
798,Niederrad,60528.0,Waldstraße,12.0,8.651141134123652,50.0812358
802,Sachsenhausen_Süd,60598.0,Grethenweg,38.0,8.688689921024533,50.09769875
803,Sachsenhausen_Nord,60596.0,Gartenstraße,96.0,8.672770452742089,50.10102305
807,Sachsenhausen_Nord,60594.0,Paradiesgasse,0.0,8.6900248,50.1041305
808,Bockenheim,60486.0,Pfingstbrunnenstraße,28.0,8.639315,50.1162369
809,Griesheim,65933.0,Lärchenstraße,6.0,8.60601590644498,50.09685715
811,Ostend,60314.0,Ostbahnhofstraße,13.0,8.705362170302184,50.113126
812,Hausen,60488.0,Langweidenstraße,0.0,8.630206,50.1323153
814,Nordend_West,60435.0,Anneliese-Hoevel-Straße,9.0,8.6949945,50.1387072
815,Altstadt,60311.0,Braubachstraße,25.0,8.683666,50.1112004
817,Westend_Süd,60325.0,Barckhausstr.,13.0,8.6642214,50.11687415
818,Gallusviertel,60327.0,Europaallee,0.0,8.6437449,50.1083051
820,Sachsenhausen_Süd,60599.0,Hainer_Weg,80.0,8.69366941388715,50.0972193
821,Gallusviertel,60486.0,Europa-Allee,103.0,8.6359567,50.1078305
824,Sachsenhausen_Süd,60598.0,Großer_Hasenpfad,25.0,8.686952055919056,50.09689695
825,Bockenheim,60486.0,Am_Römerhof,43.0,8.62733418707247,50.1119099
828,Sachsenhausen_Nord,60594.0,Gerbermühlstraße,57.0,8.702535222339247,50.10448385
829,Niederrad,60528.0,Hahnstr.,28.0,8.632797654669258,50.0834542
833,Bahnhofsviertel,60329.0,Gutleutstraße,42.0,8.667526226659959,50.1056131
835,Nordend_West,60435.0,Anneliese-Hoevel-Straße,9.0,8.6949945,50.1387072
836,Westend_Süd,60325.0,Kettenhofweg,0.0,8.65841,50.1162626
839,Nieder_Eschbach,60437.0,Oskar-Schindler-Straße,10.0,8.66512215,50.18856985
841,Bornheim,60389.0,Wehrheimer_Straße,3.0,8.706400399999996,50.130729200000005
845,Altstadt,60311.0,An_der_Staufenmauer,7.0,8.686901886482943,50.1136982
847,Sachsenhausen_Nord,60594.0,Zum_Gottschalkhof,6.0,8.702802909569536,50.1048401
849,Sachsenhausen_Süd,60599.0,Sachsenhäuser_Landwehrweg,171.0,8.694228101533113,50.08797425
850,Eschersheim,60433.0,Ulrichstr._,0.0,8.6672356,50.1514855
851,Ginnheim,60431.0,Kurhessenstraße,95.0,8.656902482600131,50.14909325
853,Rödelheim,60489.0,Fuchstanzstraße,35.0,8.609064087279737,50.1283825
856,Bockenheim,60486.0,Pfingstbrunnenstraße,24.0,8.63861,50.1162119
857,Bockenheim,60486.0,Solmsstraße,25.0,8.6347423,50.118176
861,Ostend,60385.0,Brüder-Grimm-Str._,0.0,8.707491,50.1183406
862,Höchst,65929.0,Billtalstraße,24.0,8.550229066847237,50.1067135
863,Sachsenhausen_Süd,60598.0,Darmstädter_Landstraße,221.0,8.6914525,50.0925234
867,Niederursel,60439.0,Gerhart-Hauptmann-Ring,408.0,8.618736127351807,50.1603548
870,Gallusviertel,60327.0,Heinrichstraße,5.0,8.651562295569736,50.10636575
871,Bergen_Enkheim,60388.0,Klingenweg,10.0,8.74594078544013,50.1553592
872,Bockenheim,60487.0,Sophienstraße,0.0,8.6415379,50.1279668
876,Nordend_Ost,60316.0,Sandweg,113.0,8.699499750101218,50.12088985
877,Berkersheim,60435.0,Auf_der_Kuhr,54.0,8.689968163616914,50.1685193
885,Sachsenhausen_Süd,60599.0,Am_Wassertempel,11.0,8.694968850000002,50.0980637
886,Bockenheim,60486.0,Schloßstraße,125.0,8.646636830688955,50.11641825
891,Fechenheim,60386.0,Konstanzerstrasse,40.0,8.765857821707058,50.12330035
892,Westend_Nord,60322.0,Hansaallee,29.0,8.67204278462171,50.125906
894,Westend_Nord,60322.0,Auf_der_Körnerwiese_,0.0,8.6736894,50.1234981
895,Riedberg,60438.0,Altenhöferallee,30.0,8.632430895721829,50.17563505
897,Bockenheim,60487.0,Lötzener_Strasse,11.0,8.626072090419122,50.1247492
899,Nordend_West,60318.0,Mittelweg,60.0,8.68083037461849,50.1212717
900,Niederrad,60528.0,Triftstraße,53.0,8.644815217330379,50.08358035
902,Westend_Nord,60323.0,Grüneburgweg,106.0,8.664209865771813,50.1236422
903,Nordend_Ost,60385.0,Höhenstr.,49.0,8.699427227851814,50.12458815
907,Preungesheim,60435.0,Kullmannstraße,2.0,8.697279584154026,50.1450553
908,Niederrad,60528.0,Hahnstraße,72.0,8.633078594686756,50.0785118
911,Nordend_West,60318.0,Nordendstr.,65.0,8.685303807284768,50.1280552
913,Sachsenhausen_Nord,60594.0,Walter-Kolb-Straße,14.0,8.68577289734423,50.1058983
914,Hausen,60488.0,Hausener_Weg,120.0,8.6206193,50.1333031
915,Gallusviertel,60236.0,Idsteiner_Str.,20.0,8.638177971681639,50.1064083
919,Bockenheim,60486.0,Ederstraße,14.0,8.638525689333523,50.1203567
921,Niederrad,60528.0,Schwarzwaldstr.,25.0,8.646849893907195,50.08654535
922,Nied,65934.0,Ferdinand-Scholling-Ring,11.0,8.58271475,50.10574515
923,Eschersheim,60431.0,Kurhessenstraße,0.0,8.6567024,50.1486621
924,Sachsenhausen_Süd,60598.0,Mittlerer_Hasenpfad_,0.0,8.6838644,50.0927953
925,Heddernheim,60439.0,Olof-Palme-Straße,31.0,8.6452953,50.1652118
930,Ginnheim,60431.0,Fuchshohl,0.0,8.6534847,50.1454878
931,Sachsenhausen_Süd,60598.0,Mailänder_Str.,7.0,8.690339164590586,50.0909482
933,Riedberg,60438.0,Cäsar-von-Hofacker-Straße,11.0,8.62203181660152,50.1804479
935,Innenstadt,60311.0,Langestr.,15.0,8.692402114021903,50.11091235
936,Westend_Süd,60325.0,Beethovenstr._,0.0,8.6560233,50.1155187
937,Gallusviertel,60486.0,Europa-Allee,101.0,8.6367909,50.1078719
939,Niederrad,60528.0,Bruchfeldstr.,7.0,8.649711290805037,50.08718505
942,Westend_Süd,60320.0,Schubertstrasse,27.0,8.656833035109253,50.11772505
943,Westend_Süd,60323.0,Freiherr-vom-Stein-Straße,0.0,8.6640691,50.1207135
944,Westend_Süd,60322.0,Leerbachstrasse,0.0,8.6716315,50.1228993
947,Höchst,65929.0,Königsteinerstraße,21.0,8.545997567383584,50.1037595
949,Sachsenhausen_Nord,60596.0,Gartenstraße,47.0,8.677788784228214,50.10248655
951,Ostend,60385.0,Röderbergweg,197.0,8.7169477,50.1202922
953,Rödelheim,60489.0,Wehrhofstr._,0.0,8.6143655,50.1247023
955,Bergen_Enkheim,60388.0,Heinrich-Bingemer-Weg,53.0,8.75506701175772,50.152937
956,Nordend_West,60322.0,Fichardstr,32.0,8.678738267951706,50.1223711
957,Sachsenhausen_Süd,60599.0,Hainer_Weg,80.0,8.69366941388715,50.0972193
959,Niederrad,60528.0,Schwanheimerstraße,1.0,8.645959083049403,50.0883224
961,Bockenheim,60486.0,Leipziger_Straße,0.0,8.6455341,50.1226603
963,Unterliederbach,65929.0,Gotenstraße,47.0,8.54147906984101,50.1089145
964,Sachsenhausen_Nord,60596.0,Böcklinstr.,16.0,8.675988242437722,50.09881075
968,Gallusviertel,60327.0,Europa_Allee,43.0,8.64725264765199,50.10830625
970,Sachsenhausen_Nord,60596.0,Stresemannallee_,53.0,8.673579500000002,50.0946728
972,Westend_Süd,60322.0,Feldbergstr.,14.0,8.663817367596303,50.1226309
977,Bahnhofsviertel,60329.0,Niddastraße,27.0,8.667178055124221,50.1107086
980,Westend_Süd,60323.0,Oberlindau,29.0,8.668902522031804,50.1188665
981,Heddernheim,60439.0,Cohausenstr.,1.0,8.644300629839217,50.1592511
987,Seckbach,60388.0,Flinschstrasse,47.0,8.733527235250001,50.13751645
988,Niederrad,60528.0,Lyoner_Straße,17.0,8.6293319,50.0846412
989,Rödelheim,60489.0,Schenckstraße,0.0,8.6166996,50.1282378
990,Gallusviertel,60327.0,Günderrodestraße_,23.0,8.64405058322917,50.10729125
995,Nordend_West,60318.0,Scheffelstraße,32.0,8.69031154359249,50.12193685
996,Niederrad,60528.0,Treburerstr.,24.0,8.647760666610028,50.0872789
997,Niederrad,60528.0,Goldsteinstraße,8.0,8.64642620969136,50.08530115
998,Harheim,60437.0,Am_Auweg,15.0,8.691020044466018,50.1804232
999,Sachsenhausen_Süd,60599.0,Auf_dem_Mühlberg,0.0,8.7031925,50.0991686
1000,Riedberg,60438.0,Altenhöferallee,70.0,8.63096658873827,50.1776003
1001,Niederrad,60528.0,Triftstraße,53.0,8.644815217330379,50.08358035
1003,Bockenheim,60487.0,Georg-Speyer_Strasse,3.0,8.651281101072026,50.1233048
1005,Nordend_West,60322.0,Holzhausenstraße,74.0,8.67530735,50.12714475
1006,Westend_Nord,60322.0,Leerbachstr.,95.0,8.671371950000001,50.12309535
1009,Innenstadt,60313.0,Kaiserhofstraße,5.0,8.674484170192308,50.11484955
1011,Bockenheim,60487.0,Am_Leonhardsbrunn,7.0,8.652481251533995,50.126874
1015,Westend_Süd,60325.0,Beethovenstr._,0.0,8.6560233,50.1155187
1016,Niederrad,60528.0,Schwarzwaldstr.,25.0,8.646849893907195,50.08654535
1017,Nordend_Ost,60316.0,Baumweg_,0.0,8.6942202,50.1186131
1019,Eschersheim,60433.0,Anne-Frank-Straße,39.0,8.66436924796864,50.16033215
1021,Ostend,60385.0,Wittelsbacherallee,61.0,8.705574168484114,50.1206227
1027,Preungesheim,60435.0,Am_Klarapfel,8.0,8.698773218839907,50.15571695
1028,Bockenheim,60487.0,Frauenlobstraße,32.0,8.65363932845222,50.129343950000006
1030,Sachsenhausen_Nord,60594.0,Kleine_Rittergasse,43.0,8.6896803,50.1053349
1031,Rödelheim,60489.0,Rödelheimer_Parkweg,5.0,8.615181163347124,50.1222791
1032,Ostend,60314.0,Wim-Duisenberg-Platz_,1.0,8.713930600000003,50.11380405
1033,Nordend_West,60322.0,Finkenhofstrasse,13.0,8.679064301025107,50.1215586
1034,Gallusviertel,60326.0,Mainzer_Landstraße,231.0,8.647910332277734,50.10350385
1042,Bonames,60437.0,Friedrich-Stampferstraße,6.0,8.6637775,50.1863982
1043,Westend_Süd,60323.0,Grüneburgweg,0.0,8.665561,50.123147
1045,Gallusviertel,60486.0,Europa-Allee_,136.0,8.625010853589881,50.10801025
1046,Nordend_West,60318.0,Keplerstraße,0.0,8.6839627,50.1251623
1047,Bockenheim,60486.0,Wicker-Frosch-Straße,16.0,8.633461933149633,50.1125232
1050,Altstadt,60311.0,Braubachstraße,25.0,8.683666,50.1112004
1052,Sachsenhausen_Nord,60594.0,Gerbermühlstraße,29.0,8.695385,50.1048623
1053,Gallusviertel,60486.0,Europa_Allee,151.0,8.6247793,50.1073514
1054,Rödelheim,60489.0,Schenckstr._,0.0,8.6166996,50.1282378
1055,Unterliederbach,65929.0,Alemannenweg,88.0,8.538441066377542,50.11620455
1056,Sachsenhausen_Nord,60596.0,Carl-von_Noorden_Platz,18.0,8.66309365852273,50.0972576
1058,Westend_Süd,60325.0,Corneliusstraße,11.0,8.657713931833333,50.11690435
1061,Sachsenhausen_Nord,60594.0,Gerbermühlstraße,45.0,8.70208935348926,50.1045125
1068,Sachsenhausen_Süd,60599.0,Schweinfurter_Weg,51.0,8.697230906906439,50.09400105
1071,Eckenheim,60435.0,Sigmund-Freud-Str._,0.0,8.6846063,50.1551601
1072,Gallusviertel,60326.0,Weilburger_Straße,29.0,8.6427632,50.1007284
1073,Schwanheim,60529.0,Silcherstraße,9.0,8.5855767,50.08601865
1076,Nordend_Ost,60316.0,Berger_Str.,112.0,8.700345902001,50.12228965
1078,Sachsenhausen_Nord,60594.0,Willemerstr._,0.0,8.6915959,50.1042519
1079,Niederrad,60528.0,Sandhöfer_Allee,10.0,8.6594894,50.090619
1085,Sachsenhausen_Nord,60594.0,Textorstr._,0.0,8.6903264,50.1027866
1087,Westend_Süd,60323.0,Liebigstr.,11.0,8.665746854678943,50.11862475
1090,Niederrad,60528.0,Hahnstraße,28.0,8.632797654669258,50.0834542
1091,Innenstadt,60313.0,Große_Bockenheimer_Str.,0.0,8.6735555,50.1148008
1093,Sachsenhausen_Nord,60594.0,Zum_Brommenhof,11.0,8.6998176,50.1046786
1094,Ostend,60314.0,Uhlandstrasse,33.0,8.696550899809523,50.1113797
1095,Westend_Süd,60325.0,Schumannstrasse,52.0,8.655483350234121,50.11851205
1099,Preungesheim,60435.0,Am_Klarapfel,8.0,8.698773218839907,50.15571695
1101,Altstadt,60311.0,Töngesgasse,32.0,8.683512574924288,50.1135216
1102,Nordend_Ost,60316.0,Heidestraße,10.0,8.69751939487261,50.12251585
1103,Ostend,60314.0,Danziger_Platz,44653.0,8.7078424,50.1133628
1105,Bornheim,60385.0,Saalburgallee,2.0,8.710190426046776,50.12516345
1107,Gallusviertel,60326.0,Waldemser_Str._,0.0,8.6343196,50.106613
1108,Bockenheim,60486.0,Philipp-Fleck-Str._,0.0,8.6340675,50.111683
1109,Westend_Süd,60323.0,Oberlindau,0.0,8.6679127,50.122345
1111,Bornheim,60385.0,Saalburgallee,4.0,8.710428813977213,50.1251006
1112,Westend_Süd,60325.0,Bockenheimer_Landstr.,0.0,8.6606429,50.118857
1114,Bornheim,60385.0,Ringelstraße,3.0,8.70879896214252,50.1232193
1118,Hausen,60488.0,An_den_Postwiesen,44.0,8.61950383901777,50.139631
1119,Westend_Nord,60322.0,Wolfsgangstraße,91.0,8.672338459123308,50.12364385
1123,Gallusviertel,60326.0,Schwalbacher_Straße,100.0,8.635643565957587,50.106962800000005
1124,Ostend,60314.0,Ostendstraße,1.0,8.6945073,50.1107885
1125,Hausen,60488.0,Hausener_Weg,120.0,8.6206193,50.1333031
1126,Sachsenhausen_Süd,60599.0,Hainer_Weg,80.0,8.69366941388715,50.0972193
1127,Sachsenhausen_Nord,60594.0,Gerbermühlstraße,61.0,8.7026796,50.1044063
1128,Bockenheim,60487.0,Insterburger_Straße,9.0,8.62664222131664,50.12668005
1129,Rödelheim,60489.0,Breitlacherstraße,73.0,8.605889587190816,50.123977
1130,Ostend,60385.0,Röderbergweg,120.0,8.711424677132563,50.1158903
1131,Bornheim,60385.0,Neebstraße,0.0,8.7068984,50.1279772
1132,Nordend_West,60322.0,Melemstraße,12.0,8.674045492834928,50.12957795
1138,Eschersheim,60433.0,Hinter_den_Ulmen,34.0,8.665588700000008,50.1563172
1139,Gutleutviertel,60329.0,Esslingerstraße,9.0,8.6634711,50.1023301
1142,Sachsenhausen_Nord,60594.0,Stegstraße,62.0,8.684272187583613,50.1019294
1143,Sachsenhausen_Süd,60599.0,Aschaffenburger_Straße,17.0,8.69320325,50.096099
1145,Westend_Süd,60325.0,Guiollettstr.,50.0,8.66397989205268,50.1150931
1146,Dornbusch,60433.0,Ulrichstr._,0.0,8.6672356,50.1514855
1147,Dornbusch,60431.0,Wilhelm-Busch-Straße,65.0,8.661307297486237,50.14663695
1148,Ostend,60316.0,Unterer_Atzemer_,5.0,8.7034431,50.1165797
1149,Nieder_Erlenbach,60437.0,Alt-Erlenbach,17.0,8.7123295,50.2013955
1150,Bahnhofsviertel,60329.0,Gutleutstraße,44.0,8.667526226659959,50.1056131
1151,Westend_Süd,60323.0,Oberlindau,7.0,8.668300249999998,50.11718395
1152,Nordend_Ost,60316.0,Luisenstr._,0.0,8.695777,50.1206077
1157,Sachsenhausen_Süd,60599.0,Hainer_Weg,80.0,8.69366941388715,50.0972193
1158,Sachsenhausen_Nord,60594.0,Darmstädter_Landstraße,44811.0,8.6902219,50.1039386
1163,Sachsenhausen_Nord,60594.0,Paradiesgasse,53.0,8.689621926432922,50.1055161
1164,Westend_Süd,60323.0,Bockenheimer_Landstrasse,79.0,8.6603221,50.1186635
1165,Bockenheim,60486.0,Montgolfier_Allee,24.0,8.6241999,50.1125842
1166,Bahnhofsviertel,60329.0,Münchener_Straße,8.0,8.671240898712476,50.1083471
1169,Riedberg,60438.0,Margarete-Steiff-Straße,10.0,8.639352644512758,50.178406800000005
1171,Sachsenhausen_Nord,60596.0,Cranachstr._,0.0,8.678451,50.1028511
1172,Nordend_West,60318.0,Nordendstraße,30.0,8.689005397172057,50.1293416
1173,Ostend,60385.0,Rhönstrasse,77.0,8.7085776,50.1175973
1174,Preungesheim,60435.0,Goldpeppingstr.,12.0,8.700024777608572,50.1522228
1175,Bahnhofsviertel,60329.0,Gutleutstraße,21.0,8.670747500684932,50.10695105
1176,Riedberg,60438.0,Leberecht-Migge-Anlage,11.0,8.620305432376643,50.1755102
1181,Rödelheim,60489.0,Fuchstanzstraße,34.0,8.609439013440877,50.12824795
1182,Sachsenhausen_Nord,60594.0,Schweizer_Str._,0.0,8.6829343,50.0989691
1184,Sachsenhausen_Nord,60596.0,Stresemannallee_,57.0,8.672892350000001,50.0944954
1185,Sachsenhausen_Nord,60598.0,Darmstädter_Landstraße,29.0,8.691837287918053,50.101552
1188,Höchst,65929.0,Peter-Fischer-Allee,23.0,8.546511006961893,50.11096715
1194,Niederrad,60528.0,Paul-Tillich-Str._,0.0,8.6436457,50.0779911
1196,Bergen_Enkheim,60388.0,An_der_Oberpforte,0.0,8.7576607,50.1552728
1198,Ostend,60314.0,Rückertstraße,43.0,8.699426900000002,50.11183675
1199,Gutleutviertel,60327.0,Speicherstrasse,35.0,8.660207844278169,50.1001306
1200,Sachsenhausen_Süd,60528.0,Sandhöfer_Allee,10.0,8.6619913,50.0910119
1202,Nordend_Ost,60389.0,Gabelsbergerstraße_,0.0,8.7009412,50.127557
1203,Westend_Süd,60325.0,Beethovenstraße,34.0,8.65631308435424,50.1156132
1205,Westend_Süd,60325.0,Westendstraße,62.0,8.660028788406752,50.11521635
1210,Westend_Nord,60323.0,Bremer_Straße,21.0,8.671671385288807,50.12763
1212,Bockenheim,60486.0,Adalbertstrasse,25.0,8.646022717924573,50.119359450000005
1213,Bergen_Enkheim,60388.0,Röhrborngasse,41.0,8.755289449999998,50.151317500000005
1214,Nordend_West,60318.0,Unterweg,18.0,8.683501098459384,50.1196631
1216,Bockenheim,60486.0,Jungstr._,0.0,8.647392,50.1186341
1217,Bahnhofsviertel,60329.0,Taunusstraße,6.0,8.6689449,50.1100881
1219,Ginnheim,60431.0,Hügelstraße,255.0,8.654372358391608,50.14427815
1221,Bahnhofsviertel,60329.0,Niddastrasse,35.0,8.666318775402779,50.11026665
1223,Westend_Süd,60325.0,Kettenhofweg_,0.0,8.65841,50.1162626
1224,Westend_Süd,60325.0,Beethovenstrasse,42.0,8.6564943,50.1165517
1225,Gutleutviertel,60327.0,Karpfenweg,0.0,8.6616454,50.0991894
1227,Niederrad,60528.0,Triftstraße,53.0,8.644815217330379,50.08358035
1228,Nied,65934.0,Oeserstraße,86.0,8.576787735385759,50.1054001
1231,Sachsenhausen_Nord,60594.0,Gerbermühlstraße,51.0,8.702311627642276,50.1044982
1232,Nordend_Ost,60389.0,Friedberger_Landstraße_,297.0,8.6982875,50.1383232
1235,Niederursel,60439.0,Weißkirchener_Weg,2.0,8.6198764,50.1662765
1237,Praunheim,60488.0,Westring,12.0,8.6138229,50.1335301
1239,Bahnhofsviertel,60329.0,Windmühlstraße,2.0,8.670807000694388,50.1050841
1242,Seckbach,60389.0,Atzelbergstraße,88.0,8.722216924526357,50.1421499
1243,Ostend,60314.0,Ostbahnhofstraße_,13.0,8.705362170302184,50.113126
1247,Heddernheim,60439.0,Olof-Palme-Straße,31.0,8.6452953,50.1652118
1248,Nordend_West,60435.0,Anneliese-Hoevel-Straße,9.0,8.6949945,50.1387072
1249,Griesheim,65933.0,Platanenstraße,7.0,8.6054562,50.0972911
1250,Sachsenhausen_Nord,60596.0,Vogelweidstr.,7.0,8.666719198706163,50.0976772
1251,Niederrad,60528.0,Saonestraße,15.0,8.631830654728745,50.07917965
1252,Nied,65934.0,Dürkheimer_Str,6.0,8.573177997121778,50.09768085
1254,Westend_Süd,60323.0,Altkönigstr._,0.0,8.665511,50.1209033
1256,Rödelheim,60489.0,Niddagaustraße,82.0,8.615354653440297,50.13030075
1260,Nied,65929.0,Schmidtbornstraße,0.0,8.567449,50.1004878
1261,Riedberg,60438.0,Graf-von-Stauffenberg-Allee,87.0,8.6166134,50.1765627
1263,Nied,65934.0,Franz-Diehl-Weg,4.0,8.585827649999999,50.10682725
1265,Bornheim,60385.0,Ruprechtstr.,0.0,8.7126796,50.1224374
1266,Nordend_West,60318.0,Unterweg,18.0,8.683501098459384,50.1196631
1269,Sachsenhausen_Süd,60599.0,Hainer_Weg,80.0,8.69366941388715,50.0972193
1270,Altstadt,60311.0,Fahrgasse,4.0,8.687469804801298,50.1103076
1274,Westend_Nord,60320.0,Henry-Budge-Straße,55.0,8.669888477906575,50.13631755
1275,Ginnheim,60431.0,Raimundstraße,33.0,8.65692015259494,50.1430586
1280,Unterliederbach,65929.0,Seebachstraße,18.0,8.536898764915268,50.1053726
1282,Nordend_Ost,60316.0,Herderstr._,0.0,8.6944831,50.1196666
1284,Praunheim,60439.0,Heilmannstr.,60.0,8.6227182752395,50.156870600000005
1286,Bergen_Enkheim,60388.0,An_der_Ruhbank,3.0,8.765915428893628,50.1580833
1288,Niederrad,60528.0,Hahnstraße,28.0,8.632797654669258,50.0834542
1291,Bahnhofsviertel,60329.0,Münchener_Straße,55.0,8.6664354,50.1067773
1293,Praunheim,60488.0,Westring,24.0,8.6138229,50.1335301
1294,Altstadt,60311.0,Braubachstraße,25.0,8.683666,50.1112004
1295,Altstadt,60311.0,Seckbächer_Gasse,5.0,8.6769069,50.1088126
1297,Gallusviertel,60326.0,Frankenallee,61.0,8.6219811,50.1025043
1299,Bockenheim,60487.0,Georg-Speyer-Str.,51.0,8.646221749999999,50.1263967
1301,Bockenheim,60486.0,Lise-Meitner-Straße,14.0,8.6394429,50.1159174
1303,Altstadt,60311.0,Markt,30.0,8.683534605642052,50.11080145
1304,Westend_Süd,60323.0,Telemannstraße,22.0,8.669574526222458,50.12141865
1305,Sachsenhausen_Süd,60598.0,zum_goetheturm,0.0,8.6988362,50.0845843
1307,Gutleutviertel,60329.0,Esslinger_Straße,9.0,8.6634711,50.1023301
1309,Preungesheim,60435.0,Herrenapfelstrasse,6.0,8.7017875,50.1531104
1310,Innenstadt,60313.0,Heiligkreuzgasse,0.0,8.6884596,50.1156862
1312,Niederrad,60528.0,Hahnstraße,28.0,8.632797654669258,50.0834542
1314,Preungesheim,60435.0,Am_Borsdorfer,68.0,8.70066155,50.15607185
1316,Westend_Süd,60325.0,Arndtstraße,55.0,8.660334584084548,50.1184912
1318,Bockenheim,60487.0,Leipziger_Straße,0.0,8.6455341,50.1226603
1326,Innenstadt,60310.0,Taunustor,3.0,8.6727908,50.110227
1327,Eschersheim,60433.0,Bonameserstrasse,69.0,8.65707181031084,50.16618505
1328,Riedberg,60438.0,Altenhöferallee,58.0,8.631618749918797,50.1762461
1329,Sachsenhausen_Nord,60594.0,Willemerstr._,0.0,8.6915959,50.1042519
1331,Bockenheim,60487.0,Leipziger_Straße,0.0,8.6455341,50.1226603
1332,Bockenheim,60487.0,Rödelheimer_Landstraße,8.0,8.632828311273045,50.123265
